time;cell.id;size;surface;cell.x;cell.y;neighbors;center.x;center.y;
0;30;116.55;100;346.61762655857484;244.96773700612974;6;249.79556902428982;250.09037909885487;
0;31;69.67;100;291.82959805649267;170.09846722049704;7;249.79556902428982;250.09037909885487;
0;42;59.88;100;326.90648460188277;240.85444716071024;4;249.79556902428982;250.09037909885487;
0;46;144.87;100;241.988193567351;316.68920579798174;6;249.79556902428982;250.09037909885487;
0;74;60.81;100;250.35845521202882;269.1815640952758;6;249.79556902428982;250.09037909885487;
0;78;109.73;100;268.1541315585889;154.7245269816543;8;249.79556902428982;250.09037909885487;
0;81;75.92;100;303.3419683371524;177.98880318968958;9;249.79556902428982;250.09037909885487;
0;87;146.2;100;201.59401704547642;315.9394997705619;8;249.79556902428982;250.09037909885487;
0;98;148.19;100;210.9777335809443;277.93172688834824;7;249.79556902428982;250.09037909885487;
0;107;66.29;100;346.52412381958084;232.38505656100506;5;249.79556902428982;250.09037909885487;
0;108;50.59;100;248.4857590920685;315.14199847667726;6;249.79556902428982;250.09037909885487;
0;120;71.64;100;273.9112342310991;194.83517493706736;6;249.79556902428982;250.09037909885487;
0;126;72.53;100;263.91183302291034;153.15349641371978;5;249.79556902428982;250.09037909885487;
0;146;155.14;100;252.7876194803026;324.67900106267257;7;249.79556902428982;250.09037909885487;
0;147;135.56;100;216.05424264286245;321.414583838865;5;249.79556902428982;250.09037909885487;
0;151;331.67;100;183.85274367693904;282.1415800158137;8;249.79556902428982;250.09037909885487;
0;166;148.8;100;282.7936563391613;310.9340064410626;8;249.79556902428982;250.09037909885487;
0;168;100.27;100;198.11184196217891;250.6823513347286;5;249.79556902428982;250.09037909885487;
0;188;61.78;100;184.81386311963456;325.74124442669495;6;249.79556902428982;250.09037909885487;
0;195;79.76;100;185.86567982569258;183.24311691678253;4;249.79556902428982;250.09037909885487;
0;204;52.13;100;298.6102034301991;291.6228779557062;7;249.79556902428982;250.09037909885487;
0;207;72.88;100;278.6156372555992;202.86758893307643;5;249.79556902428982;250.09037909885487;
0;209;47.61;100;284.03227800356444;243.41319615788836;5;249.79556902428982;250.09037909885487;
